name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,distance_rmutt,distance_nbu,distance_bu,distance_tu,distance_rsu,weighted_rating
Here Street Coffee Cart,14.0409864,100.6150466,"https://www.google.com/maps/place/Here+Street+Coffee+Cart/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281db10218f63:0x21f94b316d8deebf!8m2!3d14.0409864!4d100.6150466!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11kj1v9__5?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,16,,,oc_217,ci_217,option_217,review_217,krongone,6.025767945,6.890939486,8.696235642,7.516434491,7.75113318,0.293594962,3.623784744,8.929626026,4.682096214
MOM KITCHEN ม.กรุงเทพ รังสิต,14.0409487,100.614492,"https://www.google.com/maps/place/MOM+KITCHEN+%E0%B8%A1.%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7fa4dab4de57:0x658abc8725217568!8m2!3d14.0409487!4d100.614492!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgEKcmVzdGF1cmFudKoBkAEKCS9tLzBiNzMxaBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbmBx6wDmAwOAny8BNlNoAPr_hCzI_UJXjuEHJMksQAiJH4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4geC4o-C4uOC4h-C5gOC4l-C4niDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11l5cg6h86?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",3.5,25,฿100-200 ต่อคน,13,oc_218,ci_218,option_218,review_218,krongone,6.000591301,6.871471446,8.675640638,7.511297242,7.795410242,0.243492195,3.61151731,8.902641976,4.052298652
C U TeeDerm Cafe,14.044923,100.6146383,"https://www.google.com/maps/place/C+U+TeeDerm+Cafe/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28003f11a2613:0xc88827ce56b0d746!8m2!3d14.044923!4d100.6146383!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F1pp2vj87b?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.1,10,,,oc_219,ci_219,option_219,review_219,krongone,6.421456955,7.303579997,9.105612163,7.953382627,8.064551017,0.63399849,3.19226554,9.318093432,4.409410646
มหาวิทยาลัยกรุงเทพ รังสิต Tourism Tower อาคาร A5,14.0390188,100.612933,"https://www.google.com/maps/place/%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+Tourism+Tower+%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3+A5/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28164fa21fc03:0xb55db0d936d96ddd!8m2!3d14.0390188!4d100.612933!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgEVdW5pdmVyc2l0eV9kZXBhcnRtZW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVU5STlV4eE1sOVJSUkFCqgGQAQoJL20vMGI3MzFoEAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhuYHHrAOYDA4CfLwE2U2gA-v-ELMj9QleO4QckySxACIkfguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iOABAPoBBAgeEA4!16s%2Fg%2F11fdlnpddw?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.8,16,,,oc_220,ci_220,option_220,review_220,krongone,5.741199874,6.622113994,8.423829845,7.296607887,7.799357988,0.056839294,3.780300517,8.640257073,4.612530997
Café Amazon,14.0434072,100.6144393,"https://www.google.com/maps/place/Caf%C3%A9+Amazon/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281d47f8a2c75:0xc8e656c5ddf670cf!8m2!3d14.0434072!4d100.6144393!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBkAEKCS9tLzBiNzMxaBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbmBx6wDmAwOAny8BNlNoAPr_hCzI_UJXjuEHJMksQAiJH4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4geC4o-C4uOC4h-C5gOC4l-C4niDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11qrkwcxp9?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",3.9,37,฿1-100 ต่อคน,18,oc_221,ci_221,option_221,review_221,krongone,6.255386196,7.134849737,8.937371914,7.784589074,7.971942403,0.46839014,3.347054863,9.153579212,4.174275013
ตำปากเปิด ม.กรุงเทพรังสิต,14.0411637,100.6115641,"https://www.google.com/maps/place/%E0%B8%95%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%9B%E0%B8%B4%E0%B8%94+%E0%B8%A1.%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.040337,100.6106852,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281b75b0bc44b:0x56bbdcb643a4ba6d!8m2!3d14.0411637!4d100.6115641!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgEKcmVzdGF1cmFudKoBkAEKCS9tLzBiNzMxaBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbmBx6wDmAwOAny8BNlNoAPr_hCzI_UJXjuEHJMksQAiJH4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4geC4o-C4uOC4h-C5gOC4l-C4niDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11j7g01h0m?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.4,7,,,oc_222,ci_222,option_222,review_222,krongone,5.9199065,6.821582985,8.617748807,7.538098625,8.060163213,0.226415009,3.517541138,8.808692211,4.491254753
Jarome' - จาโรเม่,14.0400767,100.6119928,"https://www.google.com/maps/place/Jarome'+-+%E0%B8%88%E0%B8%B2%E0%B9%82%E0%B8%A3%E0%B9%80%E0%B8%A1%E0%B9%88/@14.0409063,100.6086815,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2801b32b52d1f:0x49c0697c466ed0a2!8m2!3d14.0400767!4d100.6119928!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11c56104k4?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.8,8,,,oc_223,ci_223,option_223,review_223,krongone,5.81924934,6.713437652,8.511753114,7.416013654,7.950786218,0.106540394,3.644882345,8.712247136,4.573063838
สุกี้ตี๋น้อย Mingle Mall รังสิต,14.0420979,100.6155013,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%B8%E0%B8%81%E0%B8%B5%E0%B9%89%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2+Mingle+Mall+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0409063,100.6086815,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2813ee7a953fb:0xd0b3fb5dadfd68f4!8m2!3d14.0420979!4d100.6155013!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgERYnVmZmV0X3Jlc3RhdXJhbnSqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11ppcztfsd?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.7,2262,฿200-300 ต่อคน,593,oc_224,ci_224,option_224,review_224,krongone,6.158732032,7.023077583,8.828628364,7.641116131,7.790847937,0.410271977,3.519839943,9.062565088,4.697546434
colon D cafe,13.9842162,100.6142967,"https://www.google.com/maps/place/colon+D+cafe/@13.9796002,100.6087057,13z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!3m6!1s0x30e2812906ea1579:0x3f8dde0104149a9!8m2!3d13.9842162!4d100.6142967!15sCpgB4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYgiA4gBAVqgASKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcKoB7AEKDS9nLzExY3M1ZmhxYzQQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG1N_7_ig2tK3GG5Xl-lfM9uUnlg69H5QhnhZJjKiARACIp0B4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC5gOC4l-C4hOC5guC4meC5guC4peC4ouC4tSDguKPguLLguIog4Lih4LiH4LiE4LilIOC4mOC4seC4jeC4muC4uOC4o-C4tSDguKjguLnguJnguKLguYwg4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iOABAA!16s%2Fg%2F11kj_2r5xq?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,222,฿100-200 ต่อคน,135,oc_227,ci_227,option_227,review_227,rungsit,2.19678546,1.755237303,3.112385138,1.204305999,6.318447652,6.150625617,9.835637842,3.896304391,4.941969944
Rectangular Cafe @Rangsit,13.9621904,100.5858238,"https://www.google.com/maps/place/Rectangular+Cafe+@Rangsit/@13.9796002,100.6087057,13z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!3m6!1s0x30e2831ed36e3841:0x3bc7f6f556be15e8!8m2!3d13.9621904!4d100.5858238!15sCpgB4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYgiA4gBAZIBBGNhZmWqAewBCg0vZy8xMWNzNWZocWM0EAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhtTf-_4oNrStxhuV5fpXzPblJ5YOvR-UIZ4WSYyogEQAiKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11s4bwp683?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.8,23,฿100-200 ต่อคน,8,oc_228,ci_228,option_228,review_228,rakhok,3.290221859,2.50561575,0.82861114,3.253045534,10.01805326,9.076560546,12.42538225,0.625097216,4.637291054
Bearhouse,13.9884915,100.6176507,"https://www.google.com/maps/place/Bearhouse/@13.9796002,100.6087057,13z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!3m6!1s0x30e281132ce3b861:0x5d350b8e598f4c35!8m2!3d13.9884915!4d100.6176507!15sCpgB4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYgiA4gBAVqgASKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZlqgHsAQoNL2cvMTFjczVmaHFjNBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbU3_v-KDa0rcYbleX6V8z25SeWDr0flCGeFkmMqIBEAIinQHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li1IOC4o-C4suC4iiDguKHguIfguITguKUg4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11mvzw1rpl?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.9,639,฿100-200 ต่อคน,177,oc_229,ci_229,option_229,review_229,rungsit,2.456943348,2.237412705,3.699115079,1.731936658,5.867324751,5.697272238,9.405528422,4.451269996,4.88262545
Maidreamin Future Park,13.9886279,100.6169853,"https://www.google.com/maps/place/Maidreamin+Future+Park/@13.9796002,100.6087057,13z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!3m6!1s0x30e281844f5286f9:0x53883e7e113b578b!8m2!3d13.9886279!4d100.6169853!15sCpgB4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYgiA4gBAVqgASKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQxjb3NwbGF5X2NhZmWqAewBCg0vZy8xMWNzNWZocWM0EAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhtTf-_4oNrStxhuV5fpXzPblJ5YOvR-UIZ4WSYyogEQAiKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11svlbl6s_?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,3221,฿100-200 ต่อคน,1,oc_233,ci_233,option_233,review_233,rungsit,2.384115094,2.176420302,3.657183235,1.73037083,5.935518513,5.675994367,9.380863641,4.399122984,4.995501823
Café Amazon สาขา แม็คโคร รังสิต (SD4006),13.9747387,100.6173403,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B9%81%E0%B8%A1%E0%B9%87%E0%B8%84%E0%B9%82%E0%B8%84%E0%B8%A3+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+(SD4006)/@13.9796002,100.6087057,13z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!3m6!1s0x30e2811124ebcecd:0xe4acca02bce75c0d!8m2!3d13.9747387!4d100.6173403!15sCpgB4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li14Lij4Liy4LiK4Lih4LiH4LiE4Lil4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYgiA4gBAVqgASKdAeC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguYDguJfguITguYLguJnguYLguKXguKLguLUg4Lij4Liy4LiKIOC4oeC4h-C4hOC4pSDguJjguLHguI3guJrguLjguKPguLUg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZlqgHsAQoNL2cvMTFjczVmaHFjNBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbU3_v-KDa0rcYbleX6V8z25SeWDr0flCGeFkmMqIBEAIinQHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LmA4LiX4LiE4LmC4LiZ4LmC4Lil4Lii4Li1IOC4o-C4suC4iiDguKHguIfguITguKUg4LiY4Lix4LiN4Lia4Li44Lij4Li1IOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11rrvp9y4s?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4,11,฿1-100 ต่อคน,4,oc_234,ci_234,option_234,review_234,rungsit,2.97793569,2.172018775,2.856749691,0.423134159,6.342656917,7.219041845,10.91828356,3.820595668,4.375034777
