name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,weighted_rating,distance_tu,distance_bu,distance_rsu,distance_rmutt,distance_nbu
Vista Café - ฟิวเจอร์พาร์ค รังสิต,13.9896714,100.616599,"https://www.google.com/maps/place/Vista+Caf%C3%A9+-+%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e27fb39013d:0x45ee1f4be994b54f!8m2!3d13.9896714!4d100.616599!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11fzf6ccfy?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,8,฿100-200 ต่อคน,5,oc_158,ci_158,option_158,review_158,rungsit,2.335577426,2.185538724,3.708909371,4.556848643,9.292156843,5.557670992,4.428901147,1.925246607,5.914915906
บริษัท ช่อลดา คอฟฟี่ จำกัด,13.9935296,100.6614293,"https://www.google.com/maps/place/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97+%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%A5%E0%B8%94%E0%B8%B2+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e570bc213d9:0xdb2eef87b0b6ee0!8m2!3d13.9935296!4d100.6614293!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11f37jhm3c?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.3,65,฿1-100 ต่อคน,6,oc_159,ci_159,option_159,review_159,rungsit,7.179422002,6.945060193,8.048908527,4.377476299,10.77841947,7.326866465,8.977703358,5.827180824,1.111533408
THE CAFE @INDEX LIVINGMALL (RANGSIT),13.9920526,100.6181102,"https://www.google.com/maps/place/THE+CAFE+@INDEX+LIVINGMALL+(RANGSIT)/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281d84250c81d:0xf19308a48cbfd066!8m2!3d13.9920526!4d100.6181102!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11hbgdtbdf?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,2,,,oc_160,ci_160,option_160,review_160,rungsit,2.503739918,2.452811552,4.012570032,4.542507764,9.058571331,5.308800472,4.715267551,2.22605928,5.718660418
Shanny Cafe Crochet,13.9941479,100.6336434,"https://www.google.com/maps/place/Shanny+Cafe+Crochet/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e308f3485e5:0x50ac9af1151fcaf7!8m2!3d13.9941479!4d100.6336434!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11b8z9l00b?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,1,,,oc_161,ci_161,option_161,review_161,rungsit,4.193645684,4.073761297,5.439619437,4.560008014,9.284931556,5.523624633,6.257079301,3.333340356,4.027529225
อุ่นน่านคาเฟ่ ม.ธรรมศาสตร์รังสิต,14.0763542,100.59549,"https://www.google.com/maps/place/%E0%B8%AD%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%A1.%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27f4b610d00e3:0x168927f539c4079f!8m2!3d14.0763542!4d100.59549!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11pq8h66x1?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4,4,,,oc_162,ci_162,option_162,review_162,krongone,9.555771821,10.58805095,12.28544646,4.481183778,0.937741014,4.501241383,12.23433818,11.62387119,11.93641675
Café Amazon สาขาปตท.จิฟฟี่ ปทุมธานี - ธรรมศาสตร์ (รังสิต),14.0732651,100.6188112,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%88%E0%B8%B4%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5+-+%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C+(%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95)/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e27ff545ab6643:0xdc4cdac10f0e005f!8m2!3d14.0732651!4d100.6188112!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11c5zq7mlq?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.3,209,฿1-100 ต่อคน,16,oc_163,ci_163,option_163,review_163,krongone,9.564509222,10.47566705,12.2710103,4.330796019,1.703530644,3.808532735,12.43548316,11.17362478,10.10174114
บจก. เอ็น แอล คอฟฟี่ เทรดดิ้ง (รังสิต) NL COFFEE,13.98948,100.6101957,"https://www.google.com/maps/place/%E0%B8%9A%E0%B8%88%E0%B8%81.+%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99+%E0%B9%81%E0%B8%AD%E0%B8%A5+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87+(%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95)+NL+COFFEE/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281db6f2cf73b:0xecec8c083682ad8b!8m2!3d13.98948!4d100.6101957!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11fhrdfcqz?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,55,฿1-100 ต่อคน,5,oc_164,ci_164,option_164,review_164,rungsit,1.64651577,1.578287368,3.244218185,4.516002923,9.230053414,5.570772065,3.86681635,1.83854942,6.601624952
Owlvee Soft | Future Park Rangsit,13.9896054,100.6168458,"https://www.google.com/maps/place/Owlvee+Soft+%7C+Future+Park+Rangsit/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281d8df873f69:0xae552b312af54ed9!8m2!3d13.9896054!4d100.6168458!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11clytqr91?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4,12,฿1-100 ต่อคน,4,oc_166,ci_166,option_166,review_166,rungsit,2.36245957,2.206452594,3.722445984,4.389529725,9.303624686,5.567019419,4.446679549,1.92564388,5.889711712
พิซซ่าเตาดินสองไร่สโลว์ไลฟ์ฟาร์ม รังสิต คลองสาม,14.0212393,100.6754259,"https://www.google.com/maps/place/%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B8%B2%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B2%E0%B8%A1/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7fea480f5569:0x2b21435385c4ed7a!8m2!3d14.0212393!4d100.6754259!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSARBwaXp6YV9yZXN0YXVyYW504AEA!16s%2Fg%2F11s2s8wmqt?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,87,฿200-300 ต่อคน,13,oc_167,ci_167,option_167,review_167,krongone,9.332747743,9.43551096,10.86045114,4.511626055,9.646301696,7.056047184,11.66805092,8.716595023,2.664787786
ดอยมูเซอคอฟฟี่@ตลาดรังสิต,13.9866706,100.6132608,"https://www.google.com/maps/place/%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%A1%E0%B8%B9%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88@%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2814e04aeca27:0x27a607e58b3dac81!8m2!3d13.9866706!4d100.6132608!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11h332vl50?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,1,,,oc_168,ci_168,option_168,review_168,rungsit,2.017448736,1.722628082,3.218511513,4.560008014,9.573759782,5.876349056,3.943480725,1.527547374,6.327365165
NJ coffee มอรังสิต,13.9642,100.592048,"https://www.google.com/maps/place/NJ+coffee+%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2818bd05457d1:0x19374343bdc0a6d9!8m2!3d13.9642!4d100.592048!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F12qg1wp_x?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3,2,,,oc_169,ci_169,option_169,review_169,rakhok,2.932346984,2.005592005,0.195462415,4.448757764,12.06743384,8.668582227,1.041642165,2.339457741,9.277240946
Coffee World - Future Rangsit Triangle 1st Fl,13.9875198,100.6180697,"https://www.google.com/maps/place/Coffee+World+-+Future+Rangsit+Triangle+1st+Fl/@14.0050578,100.5502901,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281de3663e2b7:0xa2b636be319ea47f!8m2!3d13.9875198!4d100.6180697!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F1yfh_kq4v?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,19,฿100-200 ต่อคน,9,oc_170,ci_170,option_170,review_170,rungsit,2.51354893,2.243293865,3.66061808,4.488984662,9.554117366,5.809696143,4.432644302,1.75193054,5.800038305
